"age","sex","ndepchld","wage","working","married","wage_ln","educ"
63,"female",2,448,1,1,6.10479307174683,10
66,"female",0,NA,0,1,NA,10
57,"female",0,NA,0,1,NA,26
68,"female",0,NA,0,1,NA,11
51,"female",1,960,1,1,6.86693334579468,10
65,"female",0,NA,0,1,NA,11
61,"female",0,NA,0,1,NA,10
65,"female",0,NA,0,1,NA,12
61,"female",0,NA,0,1,NA,10
40,"female",2,685.096130371094,1,1,6.52955913543701,11
25,"female",1,553.846130371094,1,1,6.31688690185547,13
27,"female",0,266.666656494141,1,1,5.58599948883057,13
62,"female",0,NA,0,1,NA,11
38,"female",2,438.461547851562,1,1,6.08327198028564,13
64,"female",0,NA,0,1,NA,10
36,"female",2,506.25,1,1,6.22703075408936,11
38,"female",1,1151.35131835938,1,1,7.04869174957275,17
47,"female",1,527.472534179688,1,1,6.26809692382812,10
43,"female",2,876.923095703125,1,1,6.77641916275024,10
46,"female",0,470.588226318359,1,1,6.15398359298706,10
58,"female",0,584.903869628906,1,1,6.37144756317139,10
56,"female",0,1153.84619140625,1,1,7.05085611343384,16
41,"female",2,1032.388671875,1,1,6.93963050842285,13
23,"female",1,NA,0,1,NA,13
69,"female",0,NA,0,1,NA,10
61,"female",0,600,1,1,6.39692974090576,11
36,"female",3,812.307678222656,1,1,6.69987916946411,13
38,"female",1,1323.07690429688,1,1,7.18771505355835,11
53,"female",0,NA,0,1,NA,10
64,"female",0,NA,0,1,NA,10
46,"female",1,713.076904296875,1,1,6.56958913803101,13
51,"female",1,1544.36376953125,1,1,7.34236717224121,18
56,"female",0,550,1,1,6.30991840362549,10
68,"female",0,NA,0,1,NA,10
42,"female",2,346.153839111328,1,1,5.84688329696655,11
47,"female",2,453,1,1,6.11589193344116,16
62,"female",0,644.007141113281,1,1,6.46771001815796,10
66,"female",0,NA,0,1,NA,9
35,"female",2,923.076904296875,1,1,6.82771253585815,12
46,"female",1,486.693328857422,1,1,6.18763399124146,11
61,"female",0,NA,0,1,NA,10
26,"female",4,NA,0,1,NA,11
45,"female",2,631.730773925781,1,1,6.44846343994141,17
69,"female",0,NA,0,1,NA,9
63,"female",0,431.266662597656,1,1,6.06672668457031,10
68,"female",0,NA,0,1,NA,10
63,"female",0,NA,0,1,NA,10
39,"female",1,548.076904296875,1,1,6.30641555786133,11
63,"female",0,NA,0,1,NA,10
48,"female",0,NA,0,1,NA,10
68,"female",0,NA,0,1,NA,10
36,"female",0,NA,0,1,NA,13
29,"female",1,NA,0,1,NA,16
35,"female",1,NA,0,1,NA,16
60,"female",0,NA,0,1,NA,12
56,"female",0,NA,0,1,NA,17
48,"female",0,NA,0,1,NA,14
60,"female",0,NA,0,1,NA,16
50,"female",1,NA,0,1,NA,12
46,"female",2,1059.23071289062,1,1,6.96529817581177,11
68,"female",0,NA,0,1,NA,11
67,"female",0,NA,0,1,NA,11
58,"female",0,NA,0,1,NA,11
41,"female",1,NA,0,1,NA,11
56,"female",0,461.538452148438,1,1,6.13456535339355,18
55,"female",0,790.033874511719,1,1,6.6720757484436,18
37,"female",4,615.384643554688,1,1,6.42224740982056,10
39,"female",0,1634.23071289062,1,1,7.39892768859863,13
31,"female",2,550,1,1,6.30991840362549,12
46,"female",2,3923.07690429688,1,1,8.27463150024414,17
31,"female",1,995.192321777344,1,1,6.90293598175049,11
54,"female",0,779.625793457031,1,1,6.65881395339966,10
48,"female",2,1458.97436523438,1,1,7.28548908233643,16
57,"female",0,1163.07690429688,1,1,7.05882406234741,20
42,"female",2,NA,0,1,NA,11
45,"female",2,NA,0,1,NA,11
43,"female",2,NA,0,1,NA,11
63,"female",0,NA,0,1,NA,12
56,"female",0,NA,0,1,NA,13
54,"female",2,384.615386962891,1,1,5.95224380493164,10
69,"female",0,NA,0,1,NA,10
50,"female",0,857.142883300781,1,1,6.75360441207886,13
69,"female",0,NA,0,1,NA,11
48,"female",0,880.566772460938,1,1,6.78056573867798,9
44,"female",2,615.384643554688,1,1,6.42224740982056,11
31,"female",0,514.792907714844,1,1,6.24376487731934,11
54,"female",0,NA,0,1,NA,13
47,"female",1,3860,1,1,8.2584228515625,10
53,"female",0,692.307678222656,1,1,6.54003047943115,17
35,"female",4,1462.15380859375,1,1,7.28766584396362,13
61,"female",0,NA,0,1,NA,13
64,"female",0,NA,0,1,NA,11
45,"female",1,500,1,1,6.21460819244385,11
62,"female",0,NA,0,1,NA,13
32,"female",2,NA,0,1,NA,11
50,"female",0,NA,0,1,NA,10
28,"female",1,1000,1,1,6.90775537490845,13
35,"female",2,1318.68127441406,1,1,7.18438768386841,18
49,"female",0,2019.23071289062,1,1,7.61047172546387,11
56,"female",0,NA,0,1,NA,11
30,"female",0,675,1,1,6.51471281051636,13
40,"female",3,433.928558349609,1,1,6.07287979125977,11
37,"female",2,1730.76928710938,1,1,7.45632123947144,16
56,"female",0,NA,0,1,NA,12
42,"female",3,NA,0,1,NA,11
47,"female",1,615.384643554688,1,1,6.42224740982056,10
57,"female",0,NA,0,1,NA,11
45,"female",3,576.646179199219,1,1,6.35722875595093,13
33,"female",2,1.64835166931152,1,1,0.499775797128677,11
58,"female",0,510,1,1,6.23441076278687,10
34,"female",3,746.43359375,1,1,6.61530685424805,12
66,"female",0,NA,0,1,NA,10
41,"female",1,769.230773925781,1,1,6.64539098739624,11
45,"female",1,NA,0,1,NA,12
33,"female",1,923.076904296875,1,1,6.82771253585815,12
31,"female",2,NA,0,1,NA,13
37,"female",3,NA,0,1,NA,11
54,"female",0,784.615356445312,1,1,6.66519355773926,11
58,"female",0,753.333312988281,1,1,6.62450790405273,10
38,"female",2,NA,0,1,NA,12
42,"female",2,NA,0,1,NA,10
48,"female",1,683.575866699219,1,1,6.52733755111694,10
35,"female",2,686.538452148438,1,1,6.53166246414185,12
56,"female",0,NA,0,1,NA,11
49,"female",2,812.313903808594,1,1,6.69988679885864,16
50,"female",0,723.674072265625,1,1,6.58434104919434,9
40,"female",1,733.333312988281,1,1,6.59760046005249,11
59,"female",0,NA,0,1,NA,11
55,"female",0,905.769226074219,1,1,6.80878448486328,10
28,"female",1,NA,0,1,NA,18
57,"female",0,1384.61535644531,1,1,7.23317766189575,13
42,"female",2,750.769226074219,1,1,6.62109851837158,11
55,"female",0,804.054077148438,1,1,6.68966674804688,10
52,"female",0,2321.42846679688,1,1,7.74993801116943,14
63,"female",0,NA,0,1,NA,13
53,"female",2,906.593383789062,1,1,6.80969381332397,10
39,"female",2,534.412963867188,1,1,6.28116893768311,11
41,"female",2,NA,0,1,NA,12
57,"female",0,1642.43591308594,1,1,7.40393590927124,19
28,"female",0,2076.92309570312,1,1,7.63864278793335,19
60,"female",0,NA,0,1,NA,12
35,"female",1,NA,0,1,NA,12
45,"female",1,526.153869628906,1,1,6.26559352874756,11
53,"female",0,972.222229003906,1,1,6.87958431243896,10
56,"female",0,654.885681152344,1,1,6.48446083068848,12
38,"female",2,NA,0,1,NA,11
46,"female",0,990.209228515625,1,1,6.89791631698608,11
31,"female",1,NA,0,1,NA,11
39,"female",2,NA,0,1,NA,13
45,"female",1,565.680480957031,1,1,6.33802938461304,13
39,"female",4,39.3446159362793,1,1,3.67235922813416,11
54,"female",0,NA,0,1,NA,10
53,"female",0,857.142883300781,1,1,6.75360441207886,12
67,"female",0,NA,0,1,NA,11
64,"female",0,1233.33337402344,1,1,7.11747598648071,11
25,"female",1,600,1,1,6.39692974090576,10
62,"female",0,NA,0,1,NA,12
49,"female",2,811.764709472656,1,1,6.69921064376831,10
40,"female",2,NA,0,1,NA,16
31,"female",1,721.153869628906,1,1,6.58085250854492,13
40,"female",2,989.010986328125,1,1,6.89670562744141,12
27,"female",2,1948.71789550781,1,1,7.57492685317993,13
54,"female",0,692.307678222656,1,1,6.54003047943115,11
47,"female",0,516.1943359375,1,1,6.24648332595825,10
56,"female",0,738.461547851562,1,1,6.60456895828247,10
44,"female",1,597.222229003906,1,1,6.39228916168213,14
41,"female",3,633.858459472656,1,1,6.4518256187439,13
63,"female",0,NA,0,1,NA,10
39,"female",3,NA,0,1,NA,11
58,"female",0,600,1,1,6.39692974090576,10
29,"female",0,850.549438476562,1,1,6.74588251113892,12
62,"female",0,NA,0,1,NA,10
44,"female",3,NA,0,1,NA,11
34,"female",1,892.857116699219,1,1,6.79442644119263,13
51,"female",1,778.846130371094,1,1,6.65781354904175,11
42,"female",2,847.384643554688,1,1,6.74215459823608,11
54,"female",0,791.208801269531,1,1,6.67356204986572,10
69,"female",0,NA,0,1,NA,10
41,"female",1,NA,0,1,NA,11
62,"female",0,NA,0,1,NA,10
44,"female",0,NA,0,1,NA,9
57,"female",0,NA,0,1,NA,10
61,"female",0,NA,0,1,NA,12
53,"female",0,535.714294433594,1,1,6.28360080718994,9
52,"female",0,641.025634765625,1,1,6.46306943893433,10
61,"female",0,NA,0,1,NA,10
49,"female",0,1250,1,1,7.13089895248413,11
41,"female",1,NA,0,1,NA,11
48,"female",0,131.868133544922,1,1,4.88180255889893,11
39,"female",0,NA,0,1,NA,16
55,"female",0,NA,0,1,NA,10
33,"female",2,854.700866699219,1,1,6.75075149536133,12
32,"female",1,625,1,1,6.43775177001953,11
58,"female",0,NA,0,1,NA,10
39,"female",2,473.846160888672,1,1,6.1608829498291,11
42,"female",1,NA,0,1,NA,11
37,"female",4,738.461547851562,1,1,6.60456895828247,11
23,"female",1,406.593414306641,1,1,6.00781393051147,12
48,"female",0,NA,0,1,NA,11
64,"female",0,NA,0,1,NA,10
41,"female",4,NA,0,1,NA,10
25,"female",1,625,1,1,6.43775177001953,12
42,"female",0,NA,0,1,NA,10
35,"female",2,NA,0,1,NA,11
47,"female",0,1025.23071289062,1,1,6.93267297744751,10
48,"female",2,1200,1,1,7.09007692337036,16
57,"female",0,NA,0,1,NA,10
56,"female",0,984.615356445312,1,1,6.89225101470947,17
40,"female",2,1038.46154785156,1,1,6.94549560546875,11
65,"female",0,NA,0,1,NA,11
57,"female",0,550,1,1,6.30991840362549,10
57,"female",0,1297.29724121094,1,1,7.1680383682251,12
61,"female",0,3296.70336914062,1,1,8.10067844390869,12
43,"female",1,1976.61535644531,1,1,7.58914136886597,18
31,"female",0,997.921020507812,1,1,6.90567398071289,14
46,"female",1,1794.87182617188,1,1,7.49268865585327,17
43,"female",2,333.333343505859,1,1,5.80914306640625,11
48,"female",0,NA,0,1,NA,10
41,"female",1,634.615356445312,1,1,6.45301914215088,14
38,"female",2,1353.84619140625,1,1,7.2107048034668,13
54,"female",0,746.153869628906,1,1,6.6149320602417,10
39,"female",1,NA,0,1,NA,11
46,"female",0,NA,0,1,NA,17
68,"female",0,NA,0,1,NA,10
49,"female",0,678.733032226562,1,1,6.52022790908813,10
40,"female",2,780,1,1,6.65929412841797,13
46,"female",2,911.282043457031,1,1,6.81485223770142,12
39,"female",2,1196.58117675781,1,1,7.08722352981567,17
35,"female",3,NA,0,1,NA,18
46,"female",4,NA,0,1,NA,12
65,"female",0,NA,0,1,NA,11
37,"female",2,1708.97436523438,1,1,7.44364881515503,11
51,"female",0,NA,0,1,NA,12
52,"female",0,923.076904296875,1,1,6.82771253585815,16
35,"female",1,NA,0,1,NA,11
58,"female",0,NA,0,1,NA,10
52,"female",0,408.546997070312,1,1,6.01260709762573,10
69,"female",0,NA,0,1,NA,10
57,"female",0,659.487182617188,1,1,6.49146270751953,11
57,"female",0,NA,0,1,NA,10
65,"female",0,NA,0,1,NA,9
45,"female",0,603.220031738281,1,1,6.40228223800659,12
47,"female",1,500,1,1,6.21460819244385,9
67,"female",0,NA,0,1,NA,9
48,"female",0,NA,0,1,NA,10
53,"female",0,1317.94873046875,1,1,7.18383169174194,17
36,"female",3,NA,0,1,NA,13
64,"female",0,NA,0,1,NA,10
44,"female",2,611.282043457031,1,1,6.41555833816528,10
61,"female",0,NA,0,1,NA,10
35,"female",1,1065.28063964844,1,1,6.97099351882935,12
44,"female",2,415.384613037109,1,1,6.02920484542847,13
53,"female",0,625,1,1,6.43775177001953,11
31,"female",2,NA,0,1,NA,12
63,"female",0,NA,0,1,NA,10
66,"female",0,NA,0,1,NA,11
35,"female",3,590.339904785156,1,1,6.38069868087769,11
64,"female",0,NA,0,1,NA,10
33,"female",1,539.487182617188,1,1,6.29061889648438,11
32,"female",2,547.424987792969,1,1,6.30522537231445,12
46,"female",2,NA,0,1,NA,11
48,"female",0,1384.61535644531,1,1,7.23317766189575,13
56,"female",0,750,1,1,6.62007331848145,10
39,"female",3,552.612915039062,1,1,6.31465768814087,11
46,"female",2,NA,0,1,NA,11
45,"female",0,750,1,1,6.62007331848145,13
24,"female",0,496.153839111328,1,1,6.20688581466675,16
52,"female",1,NA,0,1,NA,10
63,"female",0,NA,0,1,NA,10
55,"female",0,865.153869628906,1,1,6.7629075050354,16
29,"female",0,923.076904296875,1,1,6.82771253585815,16
31,"female",2,484.615386962891,1,1,6.1833553314209,11
57,"female",0,944.055969238281,1,1,6.85018539428711,12
30,"female",0,717.538452148438,1,1,6.57582664489746,13
64,"female",0,NA,0,1,NA,12
52,"female",2,923.076904296875,1,1,6.82771253585815,16
44,"female",3,923.076904296875,1,1,6.82771253585815,16
38,"female",2,507.692321777344,1,1,6.2298755645752,13
35,"female",0,1271.53845214844,1,1,7.14798259735107,11
58,"female",0,NA,0,1,NA,10
60,"female",0,NA,0,1,NA,11
43,"female",3,NA,0,1,NA,17
30,"female",2,523.076904296875,1,1,6.25972843170166,13
65,"female",0,NA,0,1,NA,10
55,"female",0,625,1,1,6.43775177001953,10
54,"female",0,NA,0,1,NA,10
54,"female",0,NA,0,1,NA,12
55,"female",0,504.6875,1,1,6.22393941879272,10
30,"female",3,406.25,1,1,6.00696849822998,13
50,"female",0,384.615386962891,1,1,5.95224380493164,10
60,"female",0,NA,0,1,NA,13
25,"female",0,1384.61535644531,1,1,7.23317766189575,16
25,"female",1,807.692321777344,1,1,6.69418096542358,12
37,"female",2,1748.25524902344,1,1,7.46637344360352,19
68,"female",0,NA,0,1,NA,10
65,"female",0,NA,0,1,NA,10
45,"female",2,461.538452148438,1,1,6.13456535339355,13
59,"female",0,886.153869628906,1,1,6.78689050674438,12
32,"female",0,728.744934082031,1,1,6.59132385253906,11
57,"female",0,NA,0,1,NA,13
53,"female",0,NA,0,1,NA,11
48,"female",0,714.285705566406,1,1,6.57128286361694,12
55,"female",0,849.230773925781,1,1,6.74433088302612,10
44,"female",0,NA,0,1,NA,11
49,"female",0,NA,0,1,NA,11
62,"female",0,NA,0,1,NA,16
58,"female",1,NA,0,1,NA,17
59,"female",0,373.857696533203,1,1,5.92387533187866,13
29,"female",1,598.461547851562,1,1,6.394362449646,11
62,"female",0,NA,0,1,NA,10
59,"female",0,467.94873046875,1,1,6.1483588218689,11
56,"female",0,NA,0,1,NA,11
63,"female",0,NA,0,1,NA,10
33,"female",2,1333.33337402344,1,1,7.19543743133545,11
58,"female",0,1018.09954833984,1,1,6.92569303512573,10
68,"female",0,NA,0,1,NA,10
44,"female",2,1648.35168457031,1,1,7.40753126144409,15
47,"female",0,1930.06994628906,1,1,7.56531143188477,13
49,"female",0,NA,0,1,NA,12
67,"female",0,NA,0,1,NA,10
68,"female",0,NA,0,1,NA,13
68,"female",0,NA,0,1,NA,12
26,"female",0,NA,0,1,NA,13
35,"female",1,433.333343505859,1,1,6.07150745391846,13
43,"female",2,532.923095703125,1,1,6.27837705612183,11
65,"female",0,NA,0,1,NA,10
45,"female",0,NA,0,1,NA,11
51,"female",0,NA,0,1,NA,11
40,"female",1,NA,0,1,NA,12
50,"female",0,NA,0,1,NA,15
62,"female",0,NA,0,1,NA,10
55,"female",0,577.777770996094,1,1,6.35918951034546,11
64,"female",0,480,1,1,6.17378616333008,10
44,"female",0,NA,0,1,NA,12
44,"female",1,NA,0,1,NA,11
59,"female",0,NA,0,1,NA,13
61,"female",0,NA,0,1,NA,11
59,"female",0,NA,0,1,NA,10
54,"female",0,203.846160888672,1,1,5.3173656463623,13
50,"female",0,542.769226074219,1,1,6.29668426513672,10
42,"female",0,602.142883300781,1,1,6.40049457550049,11
57,"female",0,NA,0,1,NA,11
46,"female",2,750,1,1,6.62007331848145,11
45,"female",3,791.208801269531,1,1,6.67356204986572,17
42,"female",0,481.481475830078,1,1,6.17686796188354,11
58,"female",0,433.333343505859,1,1,6.07150745391846,10
50,"female",0,480.769226074219,1,1,6.17538738250732,11
62,"female",0,NA,0,1,NA,11
44,"female",0,NA,0,1,NA,11
55,"female",1,NA,0,1,NA,12
54,"female",0,NA,0,1,NA,11
56,"female",0,659.340637207031,1,1,6.49124050140381,11
36,"female",3,NA,0,1,NA,11
54,"female",0,NA,0,1,NA,10
64,"female",0,NA,0,1,NA,10
45,"female",0,704.545471191406,1,1,6.55755281448364,11
54,"female",0,NA,0,1,NA,11
60,"female",0,NA,0,1,NA,10
47,"female",0,526.153869628906,1,1,6.26559352874756,13
55,"female",0,494.4375,1,1,6.20342063903809,10
35,"female",0,573.333312988281,1,1,6.35146713256836,11
69,"female",0,NA,0,1,NA,10
36,"female",2,1648.91821289062,1,1,7.407874584198,18
32,"female",1,731.868103027344,1,1,6.59560012817383,11
40,"female",1,1029.10607910156,1,1,6.93644571304321,11
58,"female",0,459.230773925781,1,1,6.12955284118652,11
49,"female",1,1133.33337402344,1,1,7.03291845321655,18
48,"female",0,1105.38464355469,1,1,7.00794887542725,14
51,"female",0,526.442321777344,1,1,6.26614189147949,11
69,"female",0,NA,0,1,NA,11
68,"female",0,NA,0,1,NA,10
30,"female",0,NA,0,1,NA,13
53,"female",0,NA,0,1,NA,10
53,"female",0,NA,0,1,NA,12
40,"female",1,NA,0,1,NA,11
54,"female",0,NA,0,1,NA,13
45,"female",1,NA,0,1,NA,12
43,"female",0,NA,0,1,NA,12
57,"female",0,NA,0,1,NA,13
38,"female",2,NA,0,1,NA,11
40,"female",3,923.076904296875,1,1,6.82771253585815,12
39,"female",3,NA,0,1,NA,16
41,"female",2,NA,0,1,NA,12
53,"female",0,793.269226074219,1,1,6.67616271972656,11
44,"female",3,NA,0,1,NA,11
57,"female",0,NA,0,1,NA,9
50,"female",3,NA,0,1,NA,10
32,"female",2,1083.33337402344,1,1,6.98779821395874,13
59,"female",0,NA,0,1,NA,11
67,"female",0,NA,0,1,NA,10
33,"female",2,NA,0,1,NA,12
36,"female",3,876.923095703125,1,1,6.77641916275024,18
50,"female",1,1038.46154785156,1,1,6.94549560546875,18
36,"female",2,519.230773925781,1,1,6.25234842300415,11
56,"female",0,666.666687011719,1,1,6.50229024887085,10
32,"female",0,630,1,1,6.44571971893311,13
32,"female",2,807.692321777344,1,1,6.69418096542358,11
43,"female",3,NA,0,1,NA,17
65,"female",0,NA,0,1,NA,10
59,"female",0,NA,0,1,NA,10
49,"female",0,634.615356445312,1,1,6.45301914215088,11
34,"female",2,812.5,1,1,6.70011568069458,11
42,"female",3,548.307678222656,1,1,6.30683660507202,17
53,"female",0,NA,0,1,NA,7
39,"female",1,NA,0,1,NA,12
52,"female",1,1442.30773925781,1,1,7.27399969100952,13
27,"female",2,NA,0,1,NA,13
65,"female",0,460,1,1,6.13122653961182,10
37,"female",2,NA,0,1,NA,17
60,"female",0,NA,0,1,NA,10
50,"female",0,701.538452148438,1,1,6.55327558517456,10
45,"female",0,738.461547851562,1,1,6.60456895828247,11
38,"female",2,1211.53845214844,1,1,7.09964609146118,15
69,"female",0,NA,0,1,NA,10
64,"female",2,NA,0,1,NA,10
54,"female",0,387.692321777344,1,1,5.96021223068237,10
59,"female",0,588.323059082031,1,1,6.37727642059326,10
52,"female",0,830.769226074219,1,1,6.72235202789307,10
27,"female",1,714.285705566406,1,1,6.57128286361694,13
65,"female",0,NA,0,1,NA,10
66,"female",0,NA,0,1,NA,10
57,"female",0,600,1,1,6.39692974090576,11
57,"female",0,659.933349609375,1,1,6.49213886260986,10
30,"female",0,NA,0,1,NA,13
54,"female",0,NA,0,1,NA,11
66,"female",0,NA,0,1,NA,10
50,"female",0,NA,0,1,NA,11
68,"female",0,NA,0,1,NA,11
26,"female",0,905.769226074219,1,1,6.80878448486328,13
53,"female",0,523.809509277344,1,1,6.26112794876099,10
65,"female",0,NA,0,1,NA,10
63,"female",0,NA,0,1,NA,10
26,"female",4,NA,0,1,NA,12
64,"female",0,NA,0,1,NA,10
39,"female",0,125,1,1,4.82831382751465,11
65,"female",0,NA,0,1,NA,8
47,"female",1,863.107116699219,1,1,6.76053857803345,10
34,"female",2,546.045532226562,1,1,6.3027024269104,12
34,"female",2,NA,0,1,NA,12
39,"female",2,1282.05126953125,1,1,7.15621662139893,13
42,"female",2,466.666656494141,1,1,6.1456151008606,13
37,"female",2,576.923095703125,1,1,6.35770893096924,13
41,"female",3,NA,0,1,NA,12
59,"female",0,NA,0,1,NA,11
43,"female",2,865.384643554688,1,1,6.76317405700684,12
46,"female",1,700,1,1,6.55108022689819,11
35,"female",2,607.142883300781,1,1,6.40876436233521,10
45,"female",0,1165.61535644531,1,1,7.06100463867188,11
37,"female",2,NA,0,1,NA,12
53,"female",0,553.846130371094,1,1,6.31688690185547,11
65,"female",0,NA,0,1,NA,10
49,"female",0,629.37060546875,1,1,6.44472026824951,10
42,"female",1,935.550964355469,1,1,6.84113550186157,12
59,"female",0,580.746276855469,1,1,6.36431407928467,10
30,"female",3,NA,0,1,NA,11
41,"female",1,391.083343505859,1,1,5.96892070770264,10
40,"female",3,NA,0,1,NA,11
33,"female",0,561.224487304688,1,1,6.33012104034424,10
35,"female",4,577.777770996094,1,1,6.35918951034546,11
41,"female",2,1005.16156005859,1,1,6.91290378570557,11
63,"female",0,NA,0,1,NA,10
67,"female",0,755.555541992188,1,1,6.62745332717896,10
24,"female",0,548.076904296875,1,1,6.30641555786133,14
56,"female",0,597.692321777344,1,1,6.39307594299316,12
27,"female",1,304.615386962891,1,1,5.71904993057251,11
23,"female",1,NA,0,1,NA,13
50,"female",0,NA,0,1,NA,11
42,"female",0,NA,0,1,NA,11
43,"female",0,1285.71423339844,1,1,7.15906953811646,16
55,"female",0,1107.69226074219,1,1,7.01003408432007,11
55,"female",1,NA,0,1,NA,10
29,"female",1,NA,0,1,NA,14
30,"female",1,NA,0,1,NA,11
38,"female",2,NA,0,1,NA,17
60,"female",0,2307.6923828125,1,1,7.74400329589844,17
40,"female",2,669.230773925781,1,1,6.50612878799438,12
25,"female",0,NA,0,1,NA,13
36,"female",2,180.288467407227,1,1,5.19455814361572,18
40,"female",3,730.461547851562,1,1,6.59367656707764,17
35,"female",6,NA,0,1,NA,15
48,"female",0,1955.12817382812,1,1,7.57821083068848,12
37,"female",1,NA,0,1,NA,14
46,"female",0,NA,0,1,NA,13
37,"female",0,NA,0,1,NA,25
56,"female",0,532.544372558594,1,1,6.27766609191895,16
32,"female",3,NA,0,1,NA,9
22,"female",0,0.714285731315613,1,1,-0.33647221326828,11
26,"female",0,704.781677246094,1,1,6.55788803100586,11
30,"female",4,NA,0,1,NA,11
28,"female",4,NA,0,1,NA,11
45,"female",3,NA,0,1,NA,11
32,"female",1,1214.28576660156,1,1,7.1019115447998,10
66,"female",0,NA,0,1,NA,13
45,"female",1,687.5,1,1,6.53306198120117,8
54,"female",1,NA,0,1,NA,16
46,"female",8,NA,0,1,NA,13
61,"female",0,NA,0,1,NA,10
32,"female",3,NA,0,1,NA,10
47,"female",3,NA,0,1,NA,10
19,"female",3,NA,0,1,NA,10
66,"female",0,NA,0,1,NA,10
47,"female",1,NA,0,1,NA,11
29,"female",0,1025.64099121094,1,1,6.93307304382324,15
40,"female",3,1250,1,1,7.13089895248413,15
37,"female",2,1450.54943847656,1,1,7.27969789505005,12
33,"female",1,NA,0,1,NA,11
52,"female",0,1242.85717773438,1,1,7.12516832351685,14
29,"female",2,NA,0,1,NA,11
47,"female",0,NA,0,1,NA,11
68,"female",0,NA,0,1,NA,8
28,"female",2,NA,0,1,NA,11
35,"female",8,NA,0,1,NA,11
33,"female",2,17.8571434020996,1,1,2.88240361213684,11
32,"female",1,909.090881347656,1,1,6.81244516372681,15
43,"female",2,NA,0,1,NA,11
33,"female",6,NA,0,1,NA,11
37,"female",1,NA,0,1,NA,26
62,"female",0,NA,0,1,NA,10
66,"female",0,NA,0,1,NA,10
54,"female",0,NA,0,1,NA,11
30,"female",0,1582.41760253906,1,1,7.36670923233032,12
62,"female",0,NA,0,1,NA,12
52,"female",0,1025.64099121094,1,1,6.93307304382324,12
47,"female",3,NA,0,1,NA,19
63,"female",0,NA,0,1,NA,10
45,"female",1,NA,0,1,NA,16
35,"female",1,NA,0,1,NA,21
49,"female",2,NA,0,1,NA,9
38,"female",2,1948.71789550781,1,1,7.57492685317993,17
56,"female",0,1579.7802734375,1,1,7.36504125595093,10
28,"female",0,769.230773925781,1,1,6.64539098739624,16
24,"female",0,980.769226074219,1,1,6.88833713531494,12
63,"female",0,NA,0,1,NA,15
30,"female",1,1000,1,1,6.90775537490845,16
61,"female",0,NA,0,1,NA,11
47,"female",1,530,1,1,6.27287721633911,11
34,"female",2,NA,0,1,NA,16
47,"female",1,NA,0,1,NA,15
59,"female",0,NA,0,1,NA,12
38,"female",3,NA,0,1,NA,20
57,"female",0,876.190490722656,1,1,6.77558374404907,13
56,"female",0,NA,0,1,NA,17
36,"female",3,NA,0,1,NA,7
57,"female",0,1904.76196289062,1,1,7.55211210250854,19
44,"female",1,NA,0,1,NA,11
33,"female",1,NA,0,1,NA,13
36,"female",4,NA,0,1,NA,17
32,"female",0,NA,0,1,NA,16
48,"female",0,1532.58837890625,1,1,7.33471345901489,9
27,"female",0,1226.49743652344,1,1,7.1119179725647,15
41,"female",1,NA,0,1,NA,13
37,"female",0,1650.66662597656,1,1,7.40893459320068,16
67,"female",0,NA,0,1,NA,10
50,"female",0,NA,0,1,NA,12
44,"female",2,769.230773925781,1,1,6.64539098739624,11
65,"female",0,NA,0,1,NA,7
25,"female",0,1336.03234863281,1,1,7.19745969772339,12
45,"female",2,1153.84619140625,1,1,7.05085611343384,19
33,"female",1,965.034973144531,1,1,6.87216424942017,16
26,"female",1,NA,0,1,NA,13
60,"female",1,NA,0,1,NA,16
67,"female",0,570,1,1,6.34563636779785,11
46,"female",0,NA,0,1,NA,8
34,"female",3,NA,0,1,NA,9
49,"female",0,NA,0,1,NA,7
52,"female",0,1542.30773925781,1,1,7.34103488922119,29
31,"female",0,1287,1,1,7.16006898880005,18
25,"female",0,623.700622558594,1,1,6.43567037582397,18
38,"female",2,NA,0,1,NA,23
31,"female",1,NA,0,1,NA,13
31,"female",2,NA,0,1,NA,11
42,"female",0,1155.55554199219,1,1,7.05233669281006,20
34,"female",1,NA,0,1,NA,17
28,"female",0,1538.46154785156,1,1,7.33853816986084,17
60,"female",0,1133.33337402344,1,1,7.03291845321655,10
55,"female",0,NA,0,1,NA,11
51,"female",0,1326.92309570312,1,1,7.19061803817749,27
30,"female",1,NA,0,1,NA,17
39,"female",3,897.435913085938,1,1,6.79954147338867,19
42,"female",2,NA,0,1,NA,11
50,"female",0,NA,0,1,NA,10
59,"female",0,NA,0,1,NA,11
66,"female",0,NA,0,1,NA,17
30,"female",2,NA,0,1,NA,13
57,"female",0,692.307678222656,1,1,6.54003047943115,11
33,"female",3,NA,0,1,NA,19
39,"female",1,2962.57788085938,1,1,7.99381494522095,20
42,"female",1,1098.90112304688,1,1,7.00206613540649,12
49,"female",3,NA,0,1,NA,12
63,"female",0,600,1,1,6.39692974090576,12
28,"female",1,1326.92309570312,1,1,7.19061803817749,18
69,"female",0,NA,0,1,NA,13
44,"female",2,NA,0,1,NA,11
39,"female",0,1211.53845214844,1,1,7.09964609146118,14
33,"female",2,518.461547851562,1,1,6.2508659362793,13
47,"female",0,748.440734863281,1,1,6.61799192428589,12
43,"female",2,1166.66662597656,1,1,7.06190586090088,11
69,"female",0,NA,0,1,NA,10
